"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","encounter_year","e_present_condition_code","l_d","encounter_month"
91896101,2,5,25,6,2002,NA,1,"alive",NA
91896102,1,4,25,6,2002,NA,1,"alive",NA
91896103,1,4,25,6,2002,NA,1,"alive",NA
91896104,1,5,25,6,2002,NA,1,"alive",NA
91896105,1,4,25,6,2002,NA,1,"alive",NA
91896106,1,5,25,6,2002,NA,1,"alive",NA
91896107,1,4,25,6,2002,NA,1,"alive",NA
91896108,1,5,25,6,2002,NA,1,"alive",NA
91896109,1,4,25,6,2002,NA,1,"alive",NA
91896110,1,5,25,6,2002,NA,1,"alive",NA
91896111,1,5,25,6,2002,NA,1,"alive",NA
91896112,1,5,25,6,2002,NA,1,"alive",NA
91896113,1,4,25,6,2002,NA,1,"alive",NA
91896114,1,4,25,6,2002,NA,1,"alive",NA
91896115,1,4,25,6,2002,NA,1,"alive",NA
91896116,1,4,25,6,2002,NA,1,"alive",NA
91896117,1,5,25,6,2002,NA,1,"alive",NA
91896118,1,4,25,6,2002,NA,1,"alive",NA
91896119,1,4,25,6,2002,NA,1,"alive",NA
91896120,1,4,25,6,2002,NA,1,"alive",NA
91896121,1,4,25,6,2002,NA,1,"alive",NA
91896122,1,5,25,6,2002,NA,1,"alive",NA
91896123,1,4,25,6,2002,NA,1,"alive",NA
91896124,1,4,25,6,2002,NA,1,"alive",NA
91896125,1,5,25,6,2002,NA,1,"alive",NA
91896126,1,4,25,6,2002,NA,1,"alive",NA
91896127,1,4,25,6,2002,NA,1,"alive",NA
91896128,1,4,25,6,2002,NA,1,"alive",NA
91896129,1,5,25,6,2002,NA,1,"alive",NA
91896130,1,5,25,6,2002,NA,1,"alive",NA
91896131,1,4,25,6,2002,NA,1,"alive",NA
91896132,1,4,25,6,2002,NA,1,"alive",NA
91896133,1,5,25,6,2002,NA,1,"alive",NA
91896134,1,5,25,6,2002,NA,1,"alive",NA
91896135,1,5,25,6,2002,NA,1,"alive",NA
91896136,1,4,25,6,2002,NA,1,"alive",NA
91896137,1,5,25,6,2002,NA,1,"alive",NA
91896138,1,4,25,6,2002,NA,1,"alive",NA
91896139,1,5,25,6,2002,NA,1,"alive",NA
91896140,1,5,25,6,2002,NA,1,"alive",NA
91896141,1,4,25,6,2002,NA,1,"alive",NA
91896142,1,5,25,6,2002,NA,1,"alive",NA
91896143,1,5,25,6,2002,NA,1,"alive",NA
91896144,1,4,25,6,2002,NA,1,"alive",NA
91896145,1,5,25,6,2002,NA,1,"alive",NA
91896146,1,5,25,6,2002,NA,1,"alive",NA
91896147,1,4,25,6,2002,NA,1,"alive",NA
91896148,1,4,25,6,2002,NA,1,"alive",NA
91896149,1,5,25,6,2002,NA,1,"alive",NA
91896150,1,5,25,6,2002,NA,1,"alive",NA
91896151,1,4,25,6,2002,NA,1,"alive",NA
91896152,1,4,25,6,2002,NA,1,"alive",NA
91896153,1,4,25,6,2002,NA,1,"alive",NA
91896154,1,4,25,6,2002,NA,1,"alive",NA
91896155,1,4,25,6,2002,NA,1,"alive",NA
91896156,1,4,25,6,2002,NA,1,"alive",NA
91896157,1,5,25,6,2002,NA,1,"alive",NA
91896158,1,4,25,6,2002,NA,1,"alive",NA
91896159,1,4,25,6,2002,NA,1,"alive",NA
91896160,1,4,25,6,2002,NA,1,"alive",NA
91896161,1,5,25,6,2002,NA,1,"alive",NA
91896162,1,5,25,6,2002,NA,1,"alive",NA
91896163,1,4,25,6,2002,NA,1,"alive",NA
91896164,1,5,25,6,2002,NA,1,"alive",NA
91896165,1,4,25,6,2002,NA,1,"alive",NA
91896166,1,5,25,6,2002,NA,1,"alive",NA
91896167,1,5,25,6,2002,NA,1,"alive",NA
91896168,1,4,25,6,2002,NA,1,"alive",NA
91896169,1,5,25,6,2002,NA,1,"alive",NA
91896170,1,5,25,6,2002,NA,1,"alive",NA
91896171,1,4,25,6,2002,NA,1,"alive",NA
91896172,1,5,25,6,2002,NA,1,"alive",NA
91896173,1,4,25,6,2002,NA,1,"alive",NA
91896174,1,5,25,6,2002,NA,1,"alive",NA
91896175,1,4,25,6,2002,NA,1,"alive",NA
91896176,1,5,25,6,2002,NA,1,"alive",NA
91896177,1,5,25,6,2002,NA,1,"alive",NA
91896178,1,5,25,6,2002,NA,1,"alive",NA
91896179,1,5,25,6,2002,NA,1,"alive",NA
91896180,1,4,25,6,2002,NA,1,"alive",NA
91896181,1,5,25,6,2002,NA,1,"alive",NA
91896182,1,5,26,6,2002,NA,1,"alive",NA
91896183,1,5,26,6,2002,NA,1,"alive",NA
91896184,1,5,26,6,2002,NA,1,"alive",NA
91896185,1,4,26,6,2002,NA,1,"alive",NA
91896186,1,5,26,6,2002,NA,1,"alive",NA
91896187,1,5,26,6,2002,NA,1,"alive",NA
91896188,1,4,26,6,2002,NA,1,"alive",NA
91896189,1,5,26,6,2002,NA,1,"alive",NA
91896190,1,4,26,6,2002,NA,1,"alive",NA
91896191,1,5,26,6,2002,NA,1,"alive",NA
91896192,1,5,26,6,2002,NA,1,"alive",NA
91896193,1,5,26,6,2002,NA,1,"alive",NA
91896194,1,4,26,6,2002,NA,1,"alive",NA
91896195,1,4,26,6,2002,NA,1,"alive",NA
91896196,1,5,26,6,2002,NA,1,"alive",NA
91896197,1,4,26,6,2002,NA,1,"alive",NA
91896198,1,5,26,6,2002,NA,1,"alive",NA
91896199,1,5,26,6,2002,NA,1,"alive",NA
91896200,1,4,26,6,2002,NA,1,"alive",NA
91896201,2,4,24,6,2002,NA,1,"alive",NA
91896202,2,4,24,6,2002,NA,1,"alive",NA
91896203,2,5,24,6,2002,NA,1,"alive",NA
91896204,2,5,24,6,2002,NA,1,"alive",NA
91896205,2,4,24,6,2002,NA,1,"alive",NA
91896206,2,5,24,6,2002,NA,1,"alive",NA
91896207,2,5,24,6,2002,2007,1,"alive",NA
91896208,2,4,24,6,2002,2006,1,"alive",NA
91896209,2,5,24,6,2002,NA,1,"alive",NA
91896210,2,5,24,6,2002,NA,1,"alive",NA
91896211,2,4,24,6,2002,NA,1,"alive",NA
91896212,2,4,24,6,2002,NA,1,"alive",NA
91896213,1,4,24,6,2002,NA,1,"alive",NA
91896214,1,4,24,6,2002,NA,1,"alive",NA
91896215,1,4,24,6,2002,2006,1,"alive",NA
91896215,1,4,24,6,2002,2007,1,"alive",NA
91896216,1,4,24,6,2002,NA,1,"alive",NA
91896217,1,4,24,6,2002,NA,1,"alive",NA
91896218,1,4,24,6,2002,NA,1,"alive",NA
91896219,1,4,24,6,2002,NA,1,"alive",NA
91896220,2,4,24,6,2002,NA,1,"alive",NA
91896221,2,5,24,6,2002,NA,1,"alive",NA
91896222,1,4,24,6,2002,NA,1,"alive",NA
91896223,1,4,24,6,2002,NA,1,"alive",NA
91896224,2,4,24,6,2002,NA,1,"alive",NA
91896225,2,4,24,6,2002,NA,1,"alive",NA
91896226,1,4,24,6,2002,NA,1,"alive",NA
91896227,1,4,24,6,2002,NA,1,"alive",NA
91896228,1,4,24,6,2002,NA,1,"alive",NA
91896229,2,4,24,6,2002,NA,1,"alive",NA
91896230,1,4,24,6,2002,2006,1,"alive",NA
91896231,1,4,24,6,2002,NA,1,"alive",NA
91896232,1,4,24,6,2002,NA,1,"alive",NA
91896233,2,4,24,6,2002,NA,1,"alive",NA
91896234,1,4,24,6,2002,2006,1,"alive",NA
91896235,2,4,24,6,2002,NA,1,"alive",NA
91896236,1,4,24,6,2002,2008,1,"alive",NA
91896236,1,4,24,6,2002,2006,1,"alive",NA
91896237,2,4,24,6,2002,NA,1,"alive",NA
91896238,2,4,24,6,2002,NA,1,"alive",NA
91896239,2,5,24,6,2002,NA,1,"alive",NA
91896240,2,5,24,6,2002,NA,1,"alive",NA
91896241,2,5,24,6,2002,2006,1,"alive",NA
91896242,2,4,24,6,2002,NA,1,"alive",NA
91896243,2,4,24,6,2002,NA,1,"alive",NA
91896244,1,5,24,6,2002,NA,1,"alive",NA
91896245,2,4,24,6,2002,2007,1,"alive",NA
91896245,2,4,24,6,2002,2008,1,"alive",NA
91896246,2,4,24,6,2002,NA,1,"alive",NA
91896247,2,5,24,6,2002,NA,1,"alive",NA
91896248,2,5,24,6,2002,NA,1,"alive",NA
91896249,2,4,24,6,2002,NA,1,"alive",NA
91896250,2,5,24,6,2002,NA,1,"alive",NA
91896251,2,5,24,6,2002,NA,1,"alive",NA
91896252,2,4,24,6,2002,NA,1,"alive",NA
91896253,2,4,24,6,2002,NA,1,"alive",NA
91896254,2,4,24,6,2002,NA,1,"alive",NA
91896255,2,5,24,6,2002,NA,1,"alive",NA
91896256,2,4,24,6,2002,2006,1,"alive",NA
91896257,2,4,24,6,2002,NA,1,"alive",NA
91896258,1,5,24,6,2002,NA,1,"alive",NA
91896259,1,4,24,6,2002,NA,1,"alive",NA
91896260,1,4,24,6,2002,NA,1,"alive",NA
91896261,1,5,24,6,2002,NA,1,"alive",NA
91896262,2,5,24,6,2002,NA,1,"alive",NA
91896263,1,4,24,6,2002,NA,1,"alive",NA
91896264,1,5,24,6,2002,NA,1,"alive",NA
91896265,1,4,24,6,2002,NA,1,"alive",NA
91896266,1,4,24,6,2002,NA,1,"alive",NA
91896267,1,5,24,6,2002,NA,1,"alive",NA
91896268,1,4,24,6,2002,NA,1,"alive",NA
91896269,1,5,24,6,2002,NA,1,"alive",NA
91896270,1,4,24,6,2002,NA,1,"alive",NA
91896271,1,5,24,6,2002,NA,1,"alive",NA
91896272,1,4,24,6,2002,NA,1,"alive",NA
91896273,1,5,24,6,2002,NA,1,"alive",NA
91896274,1,4,24,6,2002,NA,1,"alive",NA
91896275,1,4,24,6,2002,NA,1,"alive",NA
91896276,1,5,24,6,2002,NA,1,"alive",NA
91896277,1,5,24,6,2002,NA,1,"alive",NA
91896278,1,4,24,6,2002,NA,1,"alive",NA
91896279,1,5,24,6,2002,NA,1,"alive",NA
91896280,1,4,24,6,2002,NA,1,"alive",NA
91896281,1,5,24,6,2002,NA,1,"alive",NA
91896282,1,5,24,6,2002,NA,1,"alive",NA
91896283,1,4,24,6,2002,NA,1,"alive",NA
91896284,1,5,24,6,2002,NA,1,"alive",NA
91896285,1,5,24,6,2002,NA,1,"alive",NA
91896286,1,5,24,6,2002,NA,1,"alive",NA
91896287,1,5,24,6,2002,2006,1,"alive",NA
91896288,1,4,24,6,2002,NA,1,"alive",NA
91896289,1,5,24,6,2002,NA,1,"alive",NA
91896290,1,4,24,6,2002,NA,1,"alive",NA
91896291,1,5,24,6,2002,NA,1,"alive",NA
91896292,1,4,24,6,2002,NA,1,"alive",NA
91896293,1,4,24,6,2002,NA,1,"alive",NA
91896294,1,4,24,6,2002,NA,1,"alive",NA
91896295,1,5,24,6,2002,NA,1,"alive",NA
91896296,1,4,24,6,2002,NA,1,"alive",NA
91896297,1,5,24,6,2002,NA,1,"alive",NA
91896298,1,5,24,6,2002,NA,1,"alive",NA
91896299,1,4,24,6,2002,2006,1,"alive",NA
91896300,1,4,24,6,2002,NA,1,"alive",NA
95847099,1,5,18,6,2001,NA,1,"alive",NA
95847198,1,5,18,6,2001,NA,1,"alive",NA
95847297,1,5,18,6,2001,NA,1,"alive",NA
95847396,1,5,18,6,2001,NA,1,"alive",NA
95847495,1,4,18,6,2001,NA,1,"alive",NA
95847594,1,5,18,6,2001,NA,1,"alive",NA
95847693,1,5,18,6,2001,NA,1,"alive",NA
95847792,1,5,18,6,2001,NA,1,"alive",NA
95847891,1,4,18,6,2001,NA,1,"alive",NA
95847990,1,5,18,6,2001,NA,1,"alive",NA
95848089,1,5,18,6,2001,NA,1,"alive",NA
95848188,1,4,18,6,2001,NA,1,"alive",NA
95848287,1,5,18,6,2001,NA,1,"alive",NA
95848386,1,4,18,6,2001,NA,1,"alive",NA
95848485,1,4,18,6,2001,NA,1,"alive",NA
95848584,1,5,18,6,2001,NA,1,"alive",NA
95848683,1,5,18,6,2001,NA,1,"alive",NA
95848782,1,5,18,6,2001,NA,1,"alive",NA
95848881,1,4,18,6,2001,NA,1,"alive",NA
95848980,1,4,18,6,2001,NA,1,"alive",NA
95849079,1,4,18,6,2001,NA,1,"alive",NA
95849112,1,5,24,6,2002,NA,1,"alive",NA
95849178,1,5,18,6,2001,NA,1,"alive",NA
95849277,1,5,18,6,2001,NA,1,"alive",NA
95849376,1,5,18,6,2001,NA,1,"alive",NA
95849475,1,4,18,6,2001,NA,1,"alive",NA
95849574,1,4,18,6,2001,NA,1,"alive",NA
95849673,1,4,18,6,2001,NA,1,"alive",NA
95849772,1,4,18,6,2001,NA,1,"alive",NA
95849871,1,5,18,6,2001,NA,1,"alive",NA
95849970,1,4,18,6,2001,NA,1,"alive",NA
95850011,1,5,24,6,2002,NA,1,"alive",NA
95850069,1,4,18,6,2001,NA,1,"alive",NA
95850168,1,4,18,6,2001,NA,1,"alive",NA
95850267,1,5,18,6,2001,NA,1,"alive",NA
95850366,1,4,18,6,2001,NA,1,"alive",NA
95850465,1,5,18,6,2001,NA,1,"alive",NA
95850564,1,4,18,6,2001,NA,1,"alive",NA
95850663,1,5,18,6,2001,NA,1,"alive",NA
95850762,1,4,18,6,2001,NA,1,"alive",NA
95850861,1,4,18,6,2001,NA,1,"alive",NA
95850910,1,5,24,6,2002,NA,1,"alive",NA
95850960,1,5,18,6,2001,NA,1,"alive",NA
95851059,1,4,18,6,2001,NA,1,"alive",NA
95851158,1,4,18,6,2001,NA,1,"alive",NA
95851257,1,5,18,6,2001,NA,1,"alive",NA
95851356,1,4,18,6,2001,NA,1,"alive",NA
95851455,1,5,18,6,2001,NA,1,"alive",NA
95851554,1,4,18,6,2001,NA,1,"alive",NA
95851653,1,5,18,6,2001,NA,1,"alive",NA
95851752,1,4,18,6,2001,NA,1,"alive",NA
95851809,1,5,24,6,2002,NA,1,"alive",NA
95851851,1,4,18,6,2001,NA,1,"alive",NA
95851950,1,4,18,6,2001,NA,1,"alive",NA
95852049,1,5,18,6,2001,NA,1,"alive",NA
95852148,1,5,18,6,2001,NA,1,"alive",NA
95852247,1,4,18,6,2001,NA,1,"alive",NA
95852346,1,4,18,6,2001,NA,1,"alive",NA
95852445,1,5,18,6,2001,NA,1,"alive",NA
95852544,1,4,18,6,2001,NA,1,"alive",NA
95852643,1,4,18,6,2001,NA,1,"alive",NA
95852708,1,5,24,6,2002,NA,1,"alive",NA
95852742,1,4,18,6,2001,NA,1,"alive",NA
95852841,1,4,18,6,2001,NA,1,"alive",NA
95852940,1,4,18,6,2001,NA,1,"alive",NA
95853039,1,4,18,6,2001,NA,1,"alive",NA
95853138,1,4,18,6,2001,NA,1,"alive",NA
95853237,1,5,18,6,2001,NA,1,"alive",NA
95853336,1,4,18,6,2001,NA,1,"alive",NA
95853435,1,5,18,6,2001,NA,1,"alive",NA
95853534,1,4,18,6,2001,NA,1,"alive",NA
95853607,1,5,24,6,2002,NA,1,"alive",NA
95853633,1,4,18,6,2001,NA,1,"alive",NA
95853732,1,4,18,6,2001,NA,1,"alive",NA
95853831,1,4,18,6,2001,NA,1,"alive",NA
95853930,1,4,18,6,2001,NA,1,"alive",NA
95854029,1,5,18,6,2001,NA,1,"alive",NA
95854128,1,5,18,6,2001,NA,1,"alive",NA
95854227,1,5,18,6,2001,NA,1,"alive",NA
95854326,1,5,18,6,2001,NA,1,"alive",NA
95854425,1,5,18,6,2001,NA,1,"alive",NA
95854506,1,5,24,6,2002,NA,1,"alive",NA
95854524,1,4,18,6,2001,NA,1,"alive",NA
95854623,1,5,18,6,2001,NA,1,"alive",NA
95854722,1,5,18,6,2001,NA,1,"alive",NA
95854821,1,5,18,6,2001,NA,1,"alive",NA
95854920,1,4,18,6,2001,NA,1,"alive",NA
95855019,1,5,18,6,2001,NA,1,"alive",NA
95855118,1,4,18,6,2001,NA,1,"alive",NA
95855217,1,5,18,6,2001,NA,1,"alive",NA
95855316,1,5,18,6,2001,NA,1,"alive",NA
95855405,1,5,24,6,2002,NA,1,"alive",NA
95855415,1,5,18,6,2001,NA,1,"alive",NA
95855514,1,5,18,6,2001,NA,1,"alive",NA
95855613,1,4,18,6,2001,NA,1,"alive",NA
95855712,1,5,18,6,2001,NA,1,"alive",NA
95855811,1,5,18,6,2001,NA,1,"alive",NA
95855910,1,4,18,6,2001,NA,1,"alive",NA
95856009,1,4,18,6,2001,NA,1,"alive",NA
95856108,1,5,18,6,2001,NA,1,"alive",NA
95856207,1,5,18,6,2001,NA,1,"alive",NA
95856304,1,5,24,6,2002,NA,1,"alive",NA
95856306,1,4,18,6,2001,NA,1,"alive",NA
95856405,1,5,18,6,2001,NA,1,"alive",NA
95856501,1,4,18,6,2001,NA,1,"alive",NA
95856502,1,5,18,6,2001,NA,1,"alive",NA
95856503,1,4,18,6,2001,NA,1,"alive",NA
95856504,1,5,18,6,2001,NA,1,"alive",NA
95856504,1,4,18,6,2001,NA,1,"alive",NA
95856505,1,4,18,6,2001,NA,1,"alive",NA
95856506,1,5,18,6,2001,NA,1,"alive",NA
95856507,1,4,18,6,2001,NA,1,"alive",NA
95856508,1,4,18,6,2001,NA,1,"alive",NA
95856509,1,4,18,6,2001,NA,1,"alive",NA
95856510,1,5,18,6,2001,NA,1,"alive",NA
95856511,2,4,18,6,2001,NA,1,"alive",NA
95856512,1,4,18,6,2001,NA,1,"alive",NA
95856513,1,5,18,6,2001,NA,1,"alive",NA
95856514,1,4,18,6,2001,2006,1,"alive",NA
95856515,1,5,18,6,2001,NA,1,"alive",NA
95856516,1,5,18,6,2001,NA,1,"alive",NA
95856517,1,4,18,6,2001,NA,1,"alive",NA
95856518,1,5,18,6,2001,NA,1,"alive",NA
95856519,1,5,18,6,2001,NA,1,"alive",NA
95856520,2,4,18,6,2001,NA,1,"alive",NA
95856521,1,4,18,6,2001,NA,1,"alive",NA
95856522,2,4,18,6,2001,NA,1,"alive",NA
95856523,2,5,18,6,2001,NA,1,"alive",NA
95856524,1,4,18,6,2001,NA,1,"alive",NA
95856525,1,4,18,6,2001,NA,1,"alive",NA
95856526,1,4,18,6,2001,NA,1,"alive",NA
95856527,1,5,18,6,2001,NA,1,"alive",NA
95856528,1,5,18,6,2001,NA,1,"alive",NA
95856529,1,5,18,6,2001,NA,1,"alive",NA
95856530,1,4,18,6,2001,NA,1,"alive",NA
95856531,1,5,18,6,2001,NA,1,"alive",NA
95856532,1,5,18,6,2001,NA,1,"alive",NA
95856533,2,4,18,6,2001,NA,1,"alive",NA
95856534,2,4,18,6,2001,NA,1,"alive",NA
95856535,1,5,18,6,2001,NA,1,"alive",NA
95856536,2,5,18,6,2001,NA,1,"alive",NA
95856537,2,4,18,6,2001,NA,1,"alive",NA
95856538,1,4,18,6,2001,NA,1,"alive",NA
95856539,1,4,18,6,2001,NA,1,"alive",NA
95856540,1,5,18,6,2001,NA,1,"alive",NA
95856541,1,4,18,6,2001,NA,1,"alive",NA
95856542,1,4,18,6,2001,NA,1,"alive",NA
95856543,2,4,18,6,2001,NA,1,"alive",NA
95856544,2,4,18,6,2001,NA,1,"alive",NA
95856545,1,4,18,6,2001,NA,1,"alive",NA
95856546,1,4,18,6,2001,NA,1,"alive",NA
95856547,1,5,18,6,2001,NA,1,"alive",NA
95856548,2,5,18,6,2001,NA,1,"alive",NA
95856549,1,4,18,6,2001,NA,1,"alive",NA
95856551,2,5,27,6,2002,NA,1,"alive",NA
95856556,2,5,29,6,2004,NA,1720,"alive",NA
95856557,2,4,29,6,2004,NA,1720,"alive",NA
95856558,2,4,29,6,2004,NA,1720,"alive",NA
95856559,2,5,29,6,2004,NA,1720,"alive",NA
95856560,2,4,29,6,2004,2006,1720,"alive",NA
95856560,2,4,29,6,2004,2006,1720,"alive",NA
95856561,1,4,29,6,2004,2007,1720,"alive",NA
95856561,1,4,29,6,2004,2006,1720,"alive",NA
95856562,1,5,29,6,2004,NA,1720,"alive",NA
95856563,1,4,29,6,2004,NA,1720,"alive",NA
95856564,1,4,29,6,2004,NA,1720,"alive",NA
95856565,1,4,29,6,2004,2006,1720,"alive",NA
95856566,2,5,29,6,2004,2006,1720,"alive",NA
95856567,2,5,29,6,2004,NA,1720,"alive",NA
95856568,2,5,29,6,2004,NA,1720,"alive",NA
95856569,2,5,29,6,2004,NA,1720,"alive",NA
95856570,2,5,29,6,2004,2006,1720,"alive",NA
95856571,2,5,29,6,2004,NA,1720,"alive",NA
95856572,1,4,29,6,2004,NA,1720,"alive",NA
95856573,1,4,29,6,2004,2006,1720,"alive",NA
95856573,1,4,29,6,2004,2007,1720,"alive",NA
95856573,1,4,29,6,2004,2008,1720,"alive",NA
95856574,2,4,29,6,2004,2006,1720,"alive",NA
95856575,1,5,29,6,2004,NA,1720,"alive",NA
95856576,2,4,29,6,2004,NA,1720,"alive",NA
95856577,1,5,29,6,2004,NA,1720,"alive",NA
95856578,2,4,29,6,2004,NA,1720,"alive",NA
95856579,1,4,29,6,2004,2007,1720,"alive",NA
95856579,1,4,29,6,2004,2006,1720,"alive",NA
95856579,1,4,29,6,2004,2006,1720,"alive",NA
95856580,1,4,29,6,2004,2006,1720,"alive",NA
95856580,1,4,29,6,2004,2008,1720,"alive",NA
95856581,1,5,29,6,2004,2006,1720,"alive",NA
95856582,1,5,29,6,2004,2006,1720,"alive",NA
95856582,1,5,29,6,2004,2007,1720,"alive",NA
95856583,1,4,29,6,2004,2008,1720,"alive",NA
95856583,1,4,29,6,2004,2006,1720,"alive",NA
95856584,1,5,29,6,2004,2006,1720,"alive",NA
95856585,1,4,29,6,2004,NA,1720,"alive",NA
95856586,1,4,29,6,2004,2008,1720,"alive",NA
95856586,1,4,29,6,2004,2006,1720,"alive",NA
95856587,1,4,29,6,2004,NA,1720,"alive",NA
95856588,1,5,29,6,2004,NA,1720,"alive",NA
95856589,1,4,29,6,2004,NA,1720,"alive",NA
95856590,1,5,29,6,2004,NA,1720,"alive",NA
95856591,1,4,29,6,2004,NA,1720,"alive",NA
95856592,1,4,29,6,2004,NA,1720,"alive",NA
95856593,1,5,29,6,2004,NA,1720,"alive",NA
95856594,1,4,29,6,2004,2006,1720,"alive",NA
95856595,1,4,29,6,2004,NA,1720,"alive",NA
95856596,1,5,29,6,2004,2006,1720,"alive",NA
95856597,1,5,29,6,2004,2006,1720,"alive",NA
95856598,1,5,29,6,2004,NA,1720,"alive",NA
95856599,1,4,29,6,2004,NA,1720,"alive",NA
95856600,1,4,29,6,2004,NA,1720,"alive",NA
95856601,2,5,18,6,2001,NA,1,"alive",NA
95856602,2,4,18,6,2001,NA,1,"alive",NA
95856603,1,5,18,6,2001,NA,1,"alive",NA
95856603,2,4,18,6,2001,NA,1,"alive",NA
95856604,2,4,18,6,2001,NA,1,"alive",NA
95856605,2,5,18,6,2001,NA,1,"alive",NA
95856606,1,4,18,6,2001,NA,1,"alive",NA
95856607,1,5,18,6,2001,NA,1,"alive",NA
95856608,1,5,18,6,2001,NA,1,"alive",NA
95856609,1,4,18,6,2001,NA,1,"alive",NA
95856610,1,4,18,6,2001,NA,1,"alive",NA
95856611,1,5,18,6,2001,NA,1,"alive",NA
95856612,1,4,18,6,2001,NA,1,"alive",NA
95856613,1,4,18,6,2001,NA,1,"alive",NA
95856614,1,4,18,6,2001,NA,1,"alive",NA
95856615,1,5,18,6,2001,NA,1,"alive",NA
95856616,1,4,18,6,2001,NA,1,"alive",NA
95856617,1,5,18,6,2001,NA,1,"alive",NA
95856618,1,5,18,6,2001,NA,1,"alive",NA
95856619,1,4,18,6,2001,NA,1,"alive",NA
95856620,1,5,18,6,2001,NA,1,"alive",NA
95856621,1,5,18,6,2001,NA,1,"alive",NA
95856622,2,4,18,6,2001,NA,1,"alive",NA
95856623,1,5,18,6,2001,NA,1,"alive",NA
95856624,1,5,18,6,2001,NA,1,"alive",NA
95856625,1,5,18,6,2001,NA,1,"alive",NA
95856626,1,4,18,6,2001,NA,1,"alive",NA
95856627,1,4,18,6,2001,NA,1,"alive",NA
95856628,1,4,18,6,2001,NA,1,"alive",NA
95856629,1,5,18,6,2001,NA,1,"alive",NA
95856630,1,4,18,6,2001,NA,1,"alive",NA
95856631,1,4,18,6,2001,NA,1,"alive",NA
95856632,1,5,18,6,2001,NA,1,"alive",NA
95856633,1,5,18,6,2001,NA,1,"alive",NA
95856634,1,5,18,6,2001,NA,1,"alive",NA
95856635,1,4,18,6,2001,NA,1,"alive",NA
95856636,1,4,18,6,2001,NA,1,"alive",NA
95856637,1,5,18,6,2001,NA,1,"alive",NA
95856638,1,5,18,6,2001,NA,1,"alive",NA
95856639,1,4,18,6,2001,NA,1,"alive",NA
95856640,1,4,18,6,2001,NA,1,"alive",NA
95856641,1,5,18,6,2001,NA,1,"alive",NA
95856642,1,5,18,6,2001,NA,1,"alive",NA
95856643,1,4,18,6,2001,NA,1,"alive",NA
95856644,1,5,18,6,2001,NA,1,"alive",NA
95856645,1,5,18,6,2001,NA,1,"alive",NA
95856646,1,5,18,6,2001,NA,1,"alive",NA
95856647,1,4,18,6,2001,NA,1,"alive",NA
95856648,1,5,18,6,2001,NA,1,"alive",NA
95856649,1,5,18,6,2001,NA,1,"alive",NA
95856650,1,4,18,6,2001,NA,1,"alive",NA
95856651,1,4,18,6,2001,NA,1,"alive",NA
95856652,1,5,18,6,2001,NA,1,"alive",NA
95856653,1,4,18,6,2001,NA,1,"alive",NA
95856654,1,4,18,6,2001,NA,1,"alive",NA
95856655,1,4,18,6,2001,NA,1,"alive",NA
95856656,1,5,18,6,2001,NA,1,"alive",NA
95856657,1,4,18,6,2001,NA,1,"alive",NA
95856658,1,5,18,6,2001,NA,1,"alive",NA
95856659,1,5,18,6,2001,NA,1,"alive",NA
95856660,1,4,18,6,2001,NA,1,"alive",NA
95856661,1,4,18,6,2001,2006,1,"alive",NA
95856662,1,5,18,6,2001,NA,1,"alive",NA
95856663,1,4,18,6,2001,NA,1,"alive",NA
95856664,1,4,18,6,2001,NA,1,"alive",NA
95856665,1,5,18,6,2001,NA,1,"alive",NA
95856666,1,4,18,6,2001,NA,1,"alive",NA
95856667,1,4,18,6,2001,NA,1,"alive",NA
95856668,1,4,18,6,2001,NA,1,"alive",NA
95856669,1,4,18,6,2001,NA,1,"alive",NA
95856670,1,5,18,6,2001,NA,1,"alive",NA
95856671,1,4,18,6,2001,NA,1,"alive",NA
95856672,1,5,18,6,2001,NA,1,"alive",NA
95856673,1,5,18,6,2001,NA,1,"alive",NA
95856674,1,4,18,6,2001,NA,1,"alive",NA
95856675,1,4,18,6,2001,NA,1,"alive",NA
95856676,1,4,18,6,2001,NA,1,"alive",NA
95856677,1,4,18,6,2001,NA,1,"alive",NA
95856678,1,4,18,6,2001,NA,1,"alive",NA
95856679,1,4,18,6,2001,NA,1,"alive",NA
95856680,1,4,18,6,2001,NA,1,"alive",NA
95856681,1,5,18,6,2001,NA,1,"alive",NA
95856682,1,5,18,6,2001,NA,1,"alive",NA
95856683,1,5,18,6,2001,NA,1,"alive",NA
95856684,1,5,18,6,2001,NA,1,"alive",NA
95856685,1,5,18,6,2001,NA,1,"alive",NA
95856686,1,4,18,6,2001,NA,1,"alive",NA
95856687,1,4,18,6,2001,2007,1,"alive",NA
95856688,1,4,18,6,2001,NA,1,"alive",NA
95856689,1,4,18,6,2001,NA,1,"alive",NA
95856690,1,5,18,6,2001,NA,1,"alive",NA
95856691,1,4,18,6,2001,NA,1,"alive",NA
95856692,1,5,18,6,2001,NA,1,"alive",NA
95856693,1,5,18,6,2001,NA,1,"alive",NA
95856694,1,4,18,6,2001,NA,1,"alive",NA
95856695,1,4,18,6,2001,2006,1,"alive",NA
95856696,1,4,18,6,2001,NA,1,"alive",NA
95856697,1,5,18,6,2001,NA,1,"alive",NA
95856698,1,4,18,6,2001,NA,1,"alive",NA
95856699,1,4,18,6,2001,NA,1,"alive",NA
95856700,1,4,18,6,2001,NA,1,"alive",NA
