"ch","sex","age"
"001000000000",4,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,4
"001000000000",5,1
"001100000000",5,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001100000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001100000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001000000000",4,4
"001100000000",5,1
"001100000000",5,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,4
"001000000000",4,1
"001000000000",5,1
"001100000000",4,1
"001100000000",5,1
"001100000000",5,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,4
"001100000000",5,1
"001100000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001100000000",5,1
"001100000000",4,4
"001000000000",5,1
"001000000000",4,4
"001100000000",4,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,4
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,4
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001100000000",5,4
"001000000000",4,4
"001000000000",4,4
"001100000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,4
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,4
"001100000000",4,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,4
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",4,1
"001000000000",4,1
"001100000000",5,4
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",5,1
"001000000000",5,4
"001000000000",4,4
"001000000000",5,1
"001000000000",4,1
"001100000000",4,4
"001000000000",4,1
"001000000000",4,4
"001000000000",5,1
"001000000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",5,4
"001000000000",5,1
"001100000000",4,1
"001000000000",5,4
"001000000000",4,1
"001000000000",5,4
"001000000000",4,4
"001000000000",4,4
"001000000000",5,4
"001100000000",5,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,4
"001000000000",5,4
"001000000000",4,1
"001100000000",4,4
"001100000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,4
"001100000000",4,1
"001000000000",5,4
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",4,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001100000000",4,1
"001000000000",5,1
"001000000000",5,1
"001100000000",4,1
"001000000000",5,1
"001100000000",5,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",5,1
"001100000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",4,1
"001100000000",5,1
"001100000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",4,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,4
"001000000000",5,4
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",4,1
"001000000000",5,1
"001000000000",5,4
"001100000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",5,1
"001000000000",4,4
"001000000000",4,4
"001100000000",4,4
"001000000000",5,1
"001000000000",5,4
"001000000000",5,1
"001100000000",4,1
"001100000000",4,1
"001000000000",5,4
"001100000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,1
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001100000000",5,1
"001100000000",4,1
"001100000000",5,1
"001100000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001100000000",5,1
"001000000000",4,4
"001000000000",4,4
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,4
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001100000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,4
"001000000000",5,1
"001100000000",5,1
"001000000000",4,4
"001000000000",4,1
"001000000000",5,4
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",5,4
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,4
"001100000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",5,1
"001000000000",5,4
"001100000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001100000000",5,4
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001100000000",5,1
"001000000000",5,1
"001000000000",5,4
"001000000000",5,1
"001000000000",4,4
"001000000000",5,1
"001000000000",5,1
"001000000000",4,4
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",4,1
"001000000000",4,4
"001000000000",5,4
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,4
"001000000000",4,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",5,4
"001000000000",4,4
"001000000000",4,4
"001000000000",4,4
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",5,4
"001000000000",5,1
"001100000000",4,4
"001000000000",4,1
"001100000000",5,1
"001000000000",4,4
"001100000000",4,4
"001000000000",5,1
"001000000000",4,1
"001100000000",4,4
"001000000000",5,4
"001000000000",4,4
"001100000000",4,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001000000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",4,1
"001000000000",5,4
"001000000000",4,1
"001100000000",4,4
"001100000000",4,1
"001100000000",5,4
"001000000000",5,4
"001000000000",4,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,1
"001000000000",5,4
"001100000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",5,1
"001000000000",4,1
"001000000000",4,4
"001100000000",4,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001100000000",4,4
"001100000000",4,1
"001100000000",4,1
"001000000000",5,1
"001000000000",4,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,1
"001100000000",5,1
"001000000000",4,1
"001100000000",5,1
"001000000000",5,1
"001000000000",4,1
"001100000000",5,4
"001000000000",5,1
"001100000000",4,1
"001000000000",4,1
"001100000000",4,1
"001000000000",5,1
"001100000000",5,4
"001000000000",5,4
"001000000000",5,4
"001100000000",5,4
"001000000000",5,4
"001000000000",5,4
"001000000000",4,4
"001100000000",5,4
"001000000000",4,4
"001000000000",4,4
"001100000000",4,4
"001100000000",4,4
"001100000000",5,4
"001000000000",5,4
"001000000000",4,4
"001000000000",5,4
"001000000000",4,4
"001100000000",4,4
"001100000000",5,1
"001100000000",5,4
"001000000000",5,1
"001000000000",5,4
"001000000000",4,1
"001000000000",5,4
"001000000000",5,4
"001100000000",5,4
"001000000000",5,1
"001000000000",4,1
"001100000000",4,1
"001000000000",5,4
"001000000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",5,4
"001000000000",5,4
"001000000000",4,1
"001000000000",5,4
"001000000000",4,1
"001100000000",5,4
"001100000000",5,1
"001000000000",5,4
"001100000000",4,1
"001100000000",4,4
"001000000000",4,1
"001000000000",4,4
"001000000000",4,1
"001000000000",4,4
"001000000000",4,4
"001100000000",4,4
"001100000000",4,4
"001000000000",5,4
"001000000000",5,1
"001000000000",5,4
"001100000000",4,1
"001000000000",4,4
"001000000000",5,1
"001000000000",5,4
"001100000000",4,4
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,4
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,4
"000010000000",4,1
"000010000000",5,4
"000010000000",4,4
"000010000000",5,1
"000010000000",5,4
"000010000000",5,4
"000010000000",4,4
"000010000000",4,1
"000010000000",5,4
"000010000000",4,1
"000010000000",4,1
"000010000000",4,4
"000010000000",5,1
"000010000000",4,1
"000010000000",5,4
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,4
"000010000000",4,4
"000010000000",5,1
"000010000000",5,4
"000010000000",5,4
"000011000000",4,4
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,4
"000010000000",5,1
"000010000000",4,4
"000011000000",5,1
"000010000000",5,4
"000010000000",4,4
"000010000000",4,4
"000010000000",5,1
"000010000000",5,4
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000011000000",5,1
"000010000000",4,4
"000010000000",5,4
"000011000000",4,4
"000011000000",4,1
"000011000000",4,4
"000011000000",5,4
"000010000000",4,1
"000010000000",4,4
"000010000000",4,1
"000010000000",5,4
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000011000000",5,1
"000010000000",5,4
"000011000000",4,1
"000010000000",5,4
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,4
"000010000000",5,4
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,4
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,4
"000011000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,4
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000010000000",5,1
"000011000000",4,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,4
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,4
"000011000000",5,1
"000011000000",4,4
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000011000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,4
"000010000000",4,1
"000010000000",4,4
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,4
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,4
"000010000000",5,4
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000011000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,4
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,4
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,4
"000010000000",4,4
"000011000000",4,4
"000010000000",4,4
"000010000000",4,1
"000010000000",4,4
"000011000000",4,1
"000000001100",4,1
"000000001100",4,1
"000000001000",4,1
"000000001100",5,2
"000000001000",4,1
"000000001000",4,1
"000000001000",5,1
"000000001100",5,1
"000000001000",5,1
"000000001000",4,1
"000000001100",5,1
"000000001100",4,1
"000000001000",5,1
"000000001000",4,1
"000000001000",4,1
"000000001000",4,1
"000000001100",5,2
"000000001000",5,2
"000000001000",4,2
"000000001000",4,1
"000000001100",5,2
"000000001000",5,2
"000000001000",5,1
"000000001100",4,1
"000000001000",4,1
"000000001000",4,1
"000000001000",5,2
"000000001100",5,2
"000000001000",5,2
"000000001100",5,2
"000000001100",5,1
"000000001100",4,1
"000000001000",5,2
"000000001000",5,2
"000000001100",4,2
"000000001000",4,1
"000000001000",4,2
"000000001100",4,1
"000000001100",5,2
"000000001100",4,2
"000000001100",4,2
"000000001000",5,2
"000000001000",4,2
"000000001000",5,2
"000000001000",5,2
"000000001000",5,1
"000000001000",5,1
"000000001000",4,1
"000000001000",5,2
"000000001000",4,1
"000000001000",4,1
"000000001000",4,1
"000000001000",5,2
"000000001000",4,1
"000000001000",5,1
"000000001000",5,1
"000000001000",5,1
"000000001000",5,2
"000000001100",5,2
"000000001000",5,2
"000000001000",5,2
"000000001000",5,2
"000000001100",5,2
"000000001000",5,1
"000000001000",4,2
"000000001000",5,2
"000000001000",4,1
"000000001000",5,1
"000000001100",5,1
"000000001000",4,1
"000000001000",4,1
"000000001100",4,1
"000000001000",4,1
"000000001000",4,1
"000000001000",4,1
"000000001000",5,1
"000000001000",4,1
"000000001000",5,1
"000000001000",5,1
"000000001000",4,1
"000000001100",5,1
"000000001000",4,1
"000000001100",4,1
"000000001000",4,1
"000000001100",5,1
"000000001000",5,1
"000000001000",5,1
"000000001000",5,1
"000000001000",4,4
"000000001000",5,4
"000000001000",5,4
"000000001000",4,4
"000000001000",5,4
"000000001000",5,1
"000000001000",4,1
"000000001000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,4
"000011000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,4
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000011000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000011000000",4,1
"000011000000",5,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000011000000",5,1
"000011000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,2
"000011000000",5,4
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000011000000",5,1
"000011000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000010000000",5,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",5,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000011000000",5,4
"000011000000",5,4
"000010000000",5,1
"000011000000",5,1
"000011000000",5,4
"000011000000",4,4
"000011000000",5,4
"000011000000",5,4
"000010000000",4,4
"000010000000",4,4
"000010000000",4,4
"000011000000",4,4
"000010000000",5,4
"000010000000",4,4
"000010000000",4,4
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000011000000",4,1
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000011000000",5,1
"000011000000",5,1
"000011000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",4,1
"000011000000",5,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000011000000",4,1
"000011000000",4,1
"000011000000",5,1
"000011000000",4,1
"000011000000",5,1
"000011000000",5,1
"000011000000",4,1
"000011000000",5,1
"000010000000",5,4
"000011000000",5,1
"000011000000",5,4
"000010000000",4,1
"000010000000",5,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,4
"000010000000",4,1
"000011000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000010000000",5,1
"000010000000",5,4
"000010000000",4,1
"000010000000",5,1
"000010000000",5,4
"000011000000",4,1
"000011000000",5,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,1
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",4,1
"000011000000",4,4
"000010000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",5,4
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
"000010000000",5,1
"000010000000",4,4
"000010000000",4,4
"000011000000",5,4
"000011000000",4,1
"000010000000",4,4
"000010000000",5,4
"000010000000",5,1
"000010000000",5,4
"000010000000",5,4
"000010000000",4,1
"000010000000",5,4
"000011000000",4,4
"000010000000",5,1
"000010000000",4,1
"000011000000",5,1
"000011000000",5,1
"000011000000",5,1
"000010000000",4,1
"000011000000",5,1
"000011000000",4,1
"000011000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000011000000",4,1
"000010000000",5,1
"000011000000",4,1
"000010000000",5,1
"000010000000",4,1
"000010000000",5,1
"000011000000",5,1
"000010000000",4,1
"000010000000",4,1
"000010000000",4,1
"000010000000",5,1
